paper_id,claim_id,table_figure,claim,value_script,value_paper,digits,match,value_rewrite,match_rewrite,holds,defect_locus,notes
peyton_huber_coppock_2022,a4_experimental_summary,Online Appendix A.4 (p. 6),"our experimental estimates (summary effect size: 0.43, SE = 0.02, P < 0.01)",0.4344711671138928,0.43,2,1,0.4344711671138928,1,NA,NA,NA
peyton_huber_coppock_2022,a4_experimental_se,Online Appendix A.4 (p. 6),"our experimental estimates (summary effect size: 0.43, SE = 0.02, P < 0.01)",0.01812812837887351,0.02,2,1,0.01812812837887351,1,NA,NA,NA
peyton_huber_coppock_2022,a4_huber_summary,Online Appendix A.4 (p. 6),"are indistinguishable from the pre-COVID estimates (0.46, SE = 0.05, P < 0.01) from Huber and Paris (2013)",0.4618345713790354,0.46,2,1,0.4618345713790354,1,NA,NA,NA
peyton_huber_coppock_2022,a4_huber_se,Online Appendix A.4 (p. 6),"the pre-COVID estimates (0.46, SE = 0.05, P < 0.01) from Huber and Paris (2013)",0.05156325597004613,0.05,2,1,0.05156325597004613,1,NA,NA,NA
peyton_huber_coppock_2022,a4_benchmark_summary,Online Appendix A.4 (p. 8),"The summary effect size for these three estimates is 0.70 (SE = 0.04, P < 0.01)",0.7020664572126808,0.70,2,1,0.7020664572126808,1,NA,NA,NA
peyton_huber_coppock_2022,a4_benchmark_se,Online Appendix A.4 (p. 8),"The summary effect size for these three estimates is 0.70 (SE = 0.04, P < 0.01)",0.03557513442920204,0.04,2,1,0.03557513442920204,1,NA,NA,NA
peyton_huber_coppock_2022,a4_benchmark_relative,Online Appendix A.4 (p. 8),our COVID-era replication estimates are approximately 61% the size of this pre-COVID benchmark,NA,61,0,NA,61.88462112814999,NA,NA,NA,NA
peyton_huber_coppock_2022,a4_footnote_3_cawi_q,Online Appendix A.4 footnote 3 (p. 8),"CAWI chi-squared: 12.72, P = 0.31",NA,12.72,2,NA,12.720586505551951,1,NA,NA,NA
peyton_huber_coppock_2022,a4_footnote_3_cawi_p,Online Appendix A.4 footnote 3 (p. 8),"CAWI chi-squared: 12.72, P = 0.31",NA,0.31,2,NA,0.3119793563781196,1,NA,NA,NA
peyton_huber_coppock_2022,a4_footnote_3_capi_q,Online Appendix A.4 footnote 3 (p. 8),"CAPI chi-squared: 17.21, P = 0.03",NA,17.21,2,NA,17.209543412869515,1,NA,NA,NA
peyton_huber_coppock_2022,a4_footnote_3_capi_p,Online Appendix A.4 footnote 3 (p. 8),"CAPI chi-squared: 17.21, P = 0.03",NA,0.03,2,NA,0.02799959579430284,1,NA,NA,NA
peyton_huber_coppock_2022,a4_footnote_3_papi_q,Online Appendix A.4 footnote 3 (p. 8),"PAPI chi-squared: 85.19, P < 0.01",NA,85.19,2,NA,85.1939998963695,1,NA,NA,NA
peyton_huber_coppock_2022,a6_original_estimate,Online Appendix A.6 (p. 13),"The estimated treatment effect in the original study is an increase in support for foreign aid of 0.21 (SE = 0.06, P =< 0.01)",NA,0.21,2,NA,0.212443625753144,1,NA,NA,NA
peyton_huber_coppock_2022,a6_original_se,Online Appendix A.6 (p. 13),"an increase in support for foreign aid of 0.21 (SE = 0.06, P =< 0.01)",NA,0.06,2,NA,0.06352206011912954,1,NA,NA,NA
peyton_huber_coppock_2022,a6_replication_estimate,Online Appendix A.6 (p. 13),"The estimated treatment effect in the replication study is a decrease in support for foreign aid by 0.05 (SE = 0.06, P = 0.40)",NA,0.05,2,NA,0.05245503955239242,1,NA,NA,NA
peyton_huber_coppock_2022,a6_replication_se,Online Appendix A.6 (p. 13),"a decrease in support for foreign aid by 0.05 (SE = 0.06, P = 0.40)",NA,0.06,2,NA,0.06176548235288465,1,NA,NA,NA
peyton_huber_coppock_2022,a6_replication_p,Online Appendix A.6 (p. 13),"a decrease in support for foreign aid by 0.05 (SE = 0.06, P = 0.40)",NA,0.40,2,NA,0.39593205695418177,1,NA,NA,NA
peyton_huber_coppock_2022,a7_ml_effect,Online Appendix A.7 (p. 14),"the replication study from Klein et al. (2018), which found an estimated treatment effect of 64 percentage points",NA,64,0,NA,64.13195831193978,1,NA,NA,NA
peyton_huber_coppock_2022,a8_9090_success,Online Appendix A.8 (p. 17),a 90/90 condition in which the nuclear and conventional strike both had a 90% chance of success. The condition label names the conventional strike's chance of success,NA,90,0,NA,90,1,NA,NA,NA
peyton_huber_coppock_2022,a8_9070_success,Online Appendix A.8 (p. 17),a 90/70 condition in which the conventional strike had a 75% chance of success. The condition label names the conventional strike's chance of success,NA,75,0,NA,70,0,NA,paper_internal,"The condition is labelled 90/70 throughout, and its two siblings are described at the rates their labels name"
peyton_huber_coppock_2022,a8_9045_success,Online Appendix A.8 (p. 17),a 90/45 condition in which the conventional strike had a 45% chance of success. The condition label names the conventional strike's chance of success,NA,45,0,NA,45,1,NA,NA,NA
peyton_huber_coppock_2022,a8_original_9070_prefer,Online Appendix A.8 (p. 18),"In the original study, the 90/70 condition caused an increase in the proportion of subject that preferred the nuclear option by about 37 percentage points relative to the 90/90 condition",29.710617383018263,37,0,0,29.710617383018263,0,NA,paper_internal,"The original study's estimate is 29.7 points; 37 is the Aronow, Baron and Pinson replication's, as appendix Table 2 prints"
peyton_huber_coppock_2022,a8_original_9045_prefer,Online Appendix A.8 (p. 18),"The estimated effect of the 90/45 condition, relative to the 90/90 condition, was 51 percentage points",47.558386411889686,51,0,0,47.558386411889686,0,NA,paper_internal,"The original study's estimate is 47.6 points; 51 is the Aronow, Baron and Pinson replication's"
peyton_huber_coppock_2022,a8_original_9070_approve,Online Appendix A.8 (p. 18),the 90/70 condition caused an increase in the proportion of subjects that approved of the nuclear option by about 17 percentage points,5.13566377451229,17,0,0,5.13566377451229,0,NA,paper_internal,"The original study's estimate is 5.1 points; 17 is the Aronow, Baron and Pinson replication's"
peyton_huber_coppock_2022,a8_original_9045_approve,Online Appendix A.8 (p. 18),and the 90/45 condition caused an increase of about 27 percentage points,27.51828261382409,27,0,0,27.51828261382409,0,NA,paper_internal,"The original study's estimate is 27.5 points; 27 is the Aronow, Baron and Pinson replication's"
peyton_huber_coppock_2022,a8_abp_retrospective_approve,Online Appendix A.8 (p. 19),the nuclear strike caused a 12 percentage point reduction in the proportion of respondents who approved the strike,11.7077895332973,12,0,1,11.7077895332973,1,NA,NA,NA
peyton_huber_coppock_2022,a8_abp_retrospective_ethical,Online Appendix A.8 (p. 19),and a 13 percentage point reduction in the proportion who believed the strike was ethical,12.57883491646716,13,0,1,12.57883491646716,1,NA,NA,NA
peyton_huber_coppock_2022,a9_country_levels,Online Appendix A.9 (p. 22),country was 10 levels,NA,10,0,NA,10,1,NA,NA,NA
peyton_huber_coppock_2022,a9_gender_levels,Online Appendix A.9 (p. 22),and gender was 2,NA,2,0,NA,2,1,NA,NA,NA
peyton_huber_coppock_2022,a9_total_amces,Online Appendix A.9 (p. 22),"In total, there are 81 estimated AMCEs in Figure A.10",NA,81,0,NA,82,0,NA,paper_internal,41 for the original study and 41 for the replication is 82
peyton_huber_coppock_2022,a9_amces_original,Online Appendix A.9 (p. 22),41 for the original study,NA,41,0,NA,41,1,NA,NA,NA
peyton_huber_coppock_2022,a9_amces_replication,Online Appendix A.9 (p. 22),and 41 for the replication,NA,41,0,NA,41,1,NA,NA,NA
peyton_huber_coppock_2022,a9_opposite_sign_count,Online Appendix A.9 (p. 22),Only one of 41 replication estimates is signed in the opposite direction when compared to the original study,NA,1,0,NA,1,1,NA,NA,NA
peyton_huber_coppock_2022,a9_gardener_original,Online Appendix A.9 (p. 22),the AMCE for Gardener is 0.02 points in the original study and approximately zero in the replication,NA,0.02,2,NA,0.01590735623625289,1,NA,NA,NA
peyton_huber_coppock_2022,a9_smaller_count,Online Appendix A.9 (p. 23),The majority of the replication estimates (27 of 41) are smaller in magnitude than the original estimates,NA,27,0,NA,27,1,NA,NA,NA
peyton_huber_coppock_2022,a9_footnote_4_fdr,Online Appendix A.9 footnote 4 (p. 23),only 7 of 41 differences are statistically significant after correcting for multiple comparisons to control the false discovery rate,7,7,0,1,7,1,NA,NA,NA
peyton_huber_coppock_2022,a10_stories,Online Appendix A.10 (p. 25),randomly selected from a sample of six fake news stories,NA,6,0,NA,6,1,NA,NA,NA
peyton_huber_coppock_2022,a10_original_low,Online Appendix A.10 (p. 25),average treatment effects ranging from -0.24 scale points on the low end,NA,-0.24,2,NA,-0.24433206689918485,1,NA,NA,NA
peyton_huber_coppock_2022,a10_original_high,Online Appendix A.10 (p. 25),to -0.95 scale points on the high end,NA,-0.95,2,NA,-0.9477800711787796,1,NA,NA,NA
peyton_huber_coppock_2022,a10_replication_n,Online Appendix A.10 (p. 25),"a direct replication of this experiment on a sample of 1,415 respondents in April 2020",NA,1415,0,NA,1415,1,NA,NA,NA
peyton_huber_coppock_2022,a10_replication_low,Online Appendix A.10 (p. 25),"All replication estimates, ranging from -0.04 to -0.67",NA,-0.04,2,NA,-0.04246997703418995,1,NA,NA,NA
peyton_huber_coppock_2022,a10_replication_high,Online Appendix A.10 (p. 25),"All replication estimates, ranging from -0.04 to -0.67",NA,-0.67,2,NA,-0.6717271291947566,1,NA,NA,NA
peyton_huber_coppock_2022,a10_footnote_5_significant,Online Appendix A.10 footnote 5 (p. 25),only two of these differences (John Podesta and Trump stories) are statistically distinguishable from zero,NA,2,0,NA,4,0,NA,paper_internal,Four of the six differences are significant before adjustment and three after controlling the false discovery rate
peyton_huber_coppock_2022,a11_all_smaller,Online Appendix A.11 (p. 28),all 5 replication estimates are smaller in magnitude than those in the original study,NA,5,0,NA,5,1,NA,NA,NA
peyton_huber_coppock_2022,a12_replication_n,Online Appendix A.12 (p. 29),"a direct replication of Experiment 3 on a sample of 1,424 respondents in May 2020",NA,1424,0,NA,1424,1,NA,NA,NA
peyton_huber_coppock_2022,b_surveys,Online Appendix B (p. 31),These estimates are presented below for the pooled sample of respondents across all 13 surveys that we conducted between March and July 2020,NA,13,0,NA,13,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_correctly_signed,Corrigendum (p. 306),"Of the 24 correctly signed estimates, 11 were significantly smaller in replication",24,24,0,1,24,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_sig_smaller_of_24,Corrigendum (p. 306),"Of the 24 correctly signed estimates, 11 were significantly smaller in replication",11,11,0,1,11,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_incorrectly_signed,Corrigendum (p. 309),"Of the four incorrectly signed estimates, three were significantly different",4,4,0,1,4,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_sig_among_incorrect,Corrigendum (p. 309),"Of the four incorrectly signed estimates, three were significantly different",3,3,0,1,3,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_atomic_sig_count,Corrigendum (p. 309),the foreign aid misperceptions study and two of six estimates from the atomic aversion study,NA,2,0,NA,2,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_atomic_estimate_count,Corrigendum (p. 309),two of six estimates from the atomic aversion study,NA,6,0,NA,6,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_conjoint_pairs,Corrigendum (p. 309),Figure 3 plots the analogous information for the 41 conjoint estimates and their 41 replications,41,41,0,1,41,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_conjoint_smaller,Corrigendum (p. 309),"Of these, 35 of 41 were smaller in replication (11 statistically significant differences)",35,35,0,1,35,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_conjoint_sig_among_smaller,Corrigendum (p. 309),35 of 41 were smaller in replication (11 statistically significant differences),11,11,0,1,11,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_conjoint_larger,Corrigendum (p. 309),and 6 of 41 were larger in replication (1 of 6 significant differences),6,6,0,1,6,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_conjoint_sig_among_larger,Corrigendum (p. 309),6 of 41 were larger in replication (1 of 6 significant differences),1,1,0,1,1,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_1_caption_pairs,Corrigendum Figure 1 caption (p. 307),Comparison of 28 summary effect sizes across 11 studies (conjoint excluded),28,28,0,1,28,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_1_caption_studies,Corrigendum Figure 1 caption (p. 307),Comparison of 28 summary effect sizes across 11 studies (conjoint excluded),NA,11,0,NA,11,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_1a_note_sig,Corrigendum Figure 1a note (p. 307),Thirteen of 28 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05. The note reprinted with the article's original panel,14,13,0,0,14,0,NA,paper_internal,"The note reprinted above the corrigendum's original panel, superseded by the corrected panel on the same page"
peyton_huber_coppock_2022,corrigendum_figure_1b_note_sig,Corrigendum Figure 1b note (p. 307),14 of 28 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05,14,14,0,1,14,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_1b_note_fdr,Corrigendum Figure 1b note (p. 307),and 13 of these (denoted by square shaped points) remained statistically significant after adjusting for multiple comparisons to control the false discovery rate,13,13,0,1,13,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_2_caption_pairs,Corrigendum Figure 2 caption (p. 308),Comparison of 41 summary effect sizes in conjoint experiments,41,41,0,1,41,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_2a_note_sig,Corrigendum Figure 2a note (p. 308),7 of 41 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05. The note reprinted with the article's original panel,12,7,0,0,12,0,NA,paper_internal,"The note reprinted above the corrigendum's original panel, superseded by the corrected panel on the same page"
peyton_huber_coppock_2022,corrigendum_figure_2b_note_sig,Corrigendum Figure 2b note (p. 308),12 of 41 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05,12,12,0,1,12,1,NA,NA,NA
peyton_huber_coppock_2022,corrigendum_figure_2b_note_fdr,Corrigendum Figure 2b note (p. 308),and 7 of these (denoted by square shaped points) remained statistically significant after adjusting for multiple comparisons,7,7,0,1,7,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_2,Float inventory,"Figure 2 plots 28 points, one per non-conjoint study-outcome pair, each with a horizontal and a vertical interval",NA,28,0,NA,28,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_3,Float inventory,"Figure 3 plots 41 points, one per conjoint attribute level, each with a horizontal and a vertical interval",NA,41,0,NA,41,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_5,Float inventory,"Figure 5 plots ten estimates with intervals, on the ten labelled rows below its two headings",NA,10,0,NA,10,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a1,Float inventory,"Figure A.1 plots four estimates, on the rows labelled Hyman and Sheatsley (1950), Schuman and Presser (1980), Schuman et al. (1983) and Week 3",NA,4,0,NA,4,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a2,Float inventory,"Figure A.2 plots four estimates, on the rows labelled Tversky and Kahneman (1981), Many Labs (2018), Direct replication and COVID-specific",NA,4,0,NA,4,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a3,Float inventory,"Figure A.3 plots ten estimates, on ten labelled rows",NA,10,0,NA,10,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a4,Float inventory,"Figure A.4 plots 34 estimates across three panels: fourteen computer-assisted web interviews, nine computer-assisted personal interviews and eleven paper and pencil interviews",NA,34,0,NA,34,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a5,Float inventory,"Figure A.5 plots 24 estimates: two partisan panels, three risk-averse labels and four studies",NA,24,0,NA,24,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a6,Float inventory,"Figure A.6 plots two estimates, on the rows labelled Gilens (2001) and Week 3",NA,2,0,NA,2,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a7,Float inventory,"Figure A.7 plots four estimates, on four labelled rows",NA,4,0,NA,4,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a8,Float inventory,"Figure A.8 plots 20 estimates: two outcome panels, five surveys and the 90/70 and 90/45 contrasts",NA,20,0,NA,20,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a9,Float inventory,Figure A.9 plots ten estimates: two outcome panels and five surveys,NA,10,0,NA,10,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a10,Float inventory,"Figure A.10 plots 82 estimates, the original study and the replication for each of 41 attribute levels",NA,82,0,NA,82,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a11,Float inventory,"Figure A.11 plots twelve estimates, the original study and the replication for each of six stories",NA,12,0,NA,12,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a12,Float inventory,"Figure A.12 plots ten estimates: two manipulation checks and three outcome scales, each for the original study and the replication",NA,10,0,NA,10,1,NA,NA,NA
peyton_huber_coppock_2022,plotted_figure_a13,Float inventory,Figure A.13 plots eight estimates: two outcome panels and four samples,NA,8,0,NA,8,1,NA,NA,NA
peyton_huber_coppock_2022,intro_lucid_tripled,Introduction (p. 2),purchases by academic clients on Lucid nearly tripled between 2019 and 2020,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,figure_1_coverage_period,Figure 1 note (p. 3),Proprietary data provided by Lucid cover the period 1 January 2019 - 18 March 2021,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,background_figure_1_reference,Background (p. 3),cross-reference: (see Figure 1),NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,design_modified_studies,Selection criteria (p. 5),"Modified versions of studies 2, 3, 5, and 7 were also replicated using COVID-specific content",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,design_appendix_a_reference,Selection criteria (p. 5),cross-reference: A description of each modified version ... are provided in Online Appendix Section A,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,results_table_1_reference,Results (p. 5),cross-reference: the 12 pre-COVID studies listed in Table 1,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,results_all_smaller_nonconjoint,Results (p. 6),All replication summary estimates were smaller in magnitude than their pre-COVID estimates,NA,NA,0,NA,NA,NA,FALSE,paper_internal,"Twenty-seven of the 28 non-conjoint replication estimates are smaller in magnitude; the redistribution pair is not, because its pre-COVID summary is essentially zero"
peyton_huber_coppock_2022,results_foreign_aid_significant,Results (p. 6),the foreign aid misperceptions study [is one of the three significantly different incorrectly signed estimates],NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,results_conjoint_same_sign,Results (p. 6),all of which are signed in the same direction,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,results_figures_2_3_reference,Results (p. 6),cross-reference: the 65 of 69 correctly signed pairs presented in Figures 2-3,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,footnote_5_table_2_reference,Footnote 5 (p. 9),cross-reference: the Easy ACQ from Table 2,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,device_additional_sample_period,Inattention (p. 10),"an additional sample of 63,245 respondents obtained from Lucid surveys fielded prior to March 2020",NA,NA,0,NA,NA,NA,FALSE,paper_internal,"The 63,245 respondents are those in the 25 UserAgent surveys other than the thirteen reported here, two of which were fielded in May and June 2020"
peyton_huber_coppock_2022,device_trending_upward,Inattention (p. 10),the proportion of participants from both web applications and mobiles was trending upward prior to the COVID-19 outbreak,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,device_figure_4_reference,Inattention (p. 10),"cross-reference: These results, reported in Figure 4",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,device_acq_significance,Inattention (p. 10),"found those on web applications (or mobiles) were significantly less likely to pass the ACQs, compared to those coming from browsers (or nonmobiles)",NA,NA,0,NA,NA,NA,FALSE,paper_internal,"Five of the six contrasts in Table 2 are significant; the Easy check's nonmobile-versus-mobile contrast is not, and Table 2 prints it without an asterisk"
peyton_huber_coppock_2022,device_table_2_reference,Inattention (p. 10),cross-reference: These results are reported in Table 2,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,table_2_note_c9_c10_reference,Table 2 note (p. 11),cross-reference: novel ACQs that subjects completed after reading a short news article (see Fig. C.9-C.10),NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,table_2_note_c11_reference,Table 2 note (p. 11),cross-reference: passed by 87% of respondents in the original study (see Fig. C.11),NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,figure_5_reference,Inattention (p. 11),cross-reference: Figure 5 shows that regardless of the approach used to classify subjects as attentive,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,figure_5_attentive_positive,Inattention (p. 11),estimated treatment effects among the attentive are positive and significant,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,figure_5_inattentive_near_zero,Inattention (p. 11),estimated treatment effects were all close to zero and nonsignificant [for the three inattentive subgroups],NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,inattention_figure_5_reference,Inattention (p. 11),cross-reference: consistent with the evidence provided in Figure 5,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,discussion_one_exception,Discussion (p. 12),"Because these pre-COVID experiments were, with one exception, successfully replicated",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a2_c1_c4_reference,Online Appendix A.2 (p. 3),cross-reference: See Figures C.1-C.4 for a full description of each condition,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a2_summaries_significant,Online Appendix A.2 (p. 3),both summary effect sizes are reported with P < 0.01,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a3_all_distinguishable,Online Appendix A.3 (p. 5),"all COVID-era replication estimates are statistically distinguishable from zero, and in the expected direction",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a4_within_subject_weeks,Online Appendix A.4 (p. 6),Two of our replications (Week 9 and Week 5) were within-subject experiments,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a4_all_distinguishable,Online Appendix A.4 (p. 6),All replication estimates are statistically distinguishable from zero and are in the expected direction,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a4_footnote_3_papi_p,Online Appendix A.4 footnote 3 (p. 8),"PAPI chi-squared: 85.19, P < 0.01",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a4_week_13_direct,Online Appendix A.4 figure note (p. 9),Week 13 is a direct replication of Huber and Paris (2013) using the GSS question wordings,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a5_table_reference,Online Appendix A.5 (p. 11),cross-reference: Table A.5 provides a summary of differences between the original study and the replications by treatment arm,NA,NA,0,NA,NA,NA,FALSE,paper_internal,The appendix carries no Table A.5; the table this sentence points at is captioned Table 1
peyton_huber_coppock_2022,a5_program_a_significant,Online Appendix A.5 (p. 10),All estimates are statistically distinguishable from zero and in the expected direction when Program A is used to describe the risk-averse alternative,NA,NA,0,NA,NA,NA,FALSE,unresolved,"Seven of the eight plotted Program A estimates are distinguishable from zero; the sentence does not say whether it describes the plotted study-level estimates or the pooled summaries, and it holds for the summaries"
peyton_huber_coppock_2022,a5_partisan_attenuation,Online Appendix A.5 (pp. 10-11),"among Democrats, preference reversal effects are indistinguishable from zero when Program A is replaced with Republicans' Program; among Republicans, when replaced with Democrats' Program",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a5_all_expected_direction,Online Appendix A.5 (p. 11),"Although the replications estimates are, on average, smaller than those from the original study, all replication estimates are in the expected direction",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a6_only_failure,Online Appendix A.6 (p. 13),This is the only experimental result among our set that we classify as a replication failure,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a7_c5_c8_reference,Online Appendix A.7 (p. 15),cross-reference: See Figures C.5-C.8 for full text of each condition,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a7_all_distinguishable,Online Appendix A.7 (p. 15),all estimates are in the expected direction and statistically distinguishable from zero,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a8_monotonic,Online Appendix A.8 (p. 18),estimated treatment effects increased monotonically with the relative effectiveness of nuclear weapons,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a8_table_2_reference,Online Appendix A.8 (p. 19),cross-reference: Table 2 provides a summary of the differences in estimates from the prospective experiment,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a8_approve_opposite_sign,Online Appendix A.8 (p. 19),Estimates for the Approve Nuclear Use outcome were of the opposite sign and not distinguishable from zero in 2/3 of our replications,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a8_table_3_reference,Online Appendix A.8 (p. 19),cross-reference: Table 3 provides a summary of the differences in estimates from the retrospective experiment,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a8_prefer_smaller_significant,Online Appendix A.8 (p. 19),"our replication estimates for the Prefer Nuclear Use outcome in the prospective experiment are significantly smaller, but of the expected sign and statistically distinguishable from zero",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a9_gardener_not_significant,Online Appendix A.9 (p. 22),but neither estimate is distinguishable from zero,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a10_all_smaller,Online Appendix A.10 (p. 25),"All replication estimates are uniformly smaller then those in the original study, but all are correctly signed",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a10_footnote_5_named,Online Appendix A.10 footnote 5 (p. 25),the two significantly different stories are the John Podesta and Trump stories,NA,NA,0,NA,NA,NA,FALSE,paper_internal,The Scaramucci and Vermont stories are also significantly different before adjustment
peyton_huber_coppock_2022,a11_expected_direction,Online Appendix A.11 (p. 28),All replication estimates are in the expected direction when compared to the original study,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a11_none_significant,Online Appendix A.11 (p. 28),none of these differences are statistically distinguishable from zero,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a12_original_trust_significant,Online Appendix A.12 (p. 29),The author found significant effects on subjects' trust in government in all three experiments,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a12_original_redistribution_null,Online Appendix A.12 (p. 29),but support for redistribution was indistinguishable from zero,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a12_replication_trust_significant,Online Appendix A.12 (p. 29),"The estimated treatment effect on trust in government in the replication is statistically distinguishable from zero, and in the expected direction",NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a12_replication_smaller,Online Appendix A.12 (p. 30),this estimate is significantly smaller in magnitude than all of the estimates in the original study,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,a12_replication_redistribution_null,Online Appendix A.12 (p. 30),The estimated treatment effects on support for redistribution are indistinguishable from zero in the replication,NA,NA,0,NA,NA,NA,TRUE,NA,NA
peyton_huber_coppock_2022,corrigendum_scope,Corrigendum (p. 306),Correcting these mistakes affects Figures 2-3 and the first paragraph on p. 6 in the published article,NA,NA,0,NA,NA,NA,TRUE,NA,NA
