claim_id,location,claim_type,value_paper,digits,units,comparison,needs_block,claim
a3_pre_se,Online Appendix A.3 (p. 5),pipeline,0.01,2,NA,==,TRUE,"(summary effect size: 0.29, SE = 0.01, P < 0.01)"
a3_difference,Online Appendix A.3 (p. 5),pipeline,0.14,2,NA,==,TRUE,"smaller than those from pre-COVID experiments (difference: 0.14, SE = 0.02, P < 0.01)"
a3_difference_se,Online Appendix A.3 (p. 5),pipeline,0.02,2,NA,==,TRUE,"(difference: 0.14, SE = 0.02, P < 0.01)"
a3_all_distinguishable,Online Appendix A.3 (p. 5),descriptive,NA,0,NA,==,TRUE,"all COVID-era replication estimates are statistically distinguishable from zero, and in the expected direction"
a4_coding_low,Online Appendix A.4 (p. 6),definitional,-1,0,NA,==,FALSE,"responses are coded as -1 (too much), 0 (about the right amount), and 1 (too little)"
a4_coding_mid,Online Appendix A.4 (p. 6),definitional,0,0,NA,==,FALSE,"responses are coded as -1, 0 and 1"
a4_coding_high,Online Appendix A.4 (p. 6),definitional,1,0,NA,==,FALSE,"responses are coded as -1, 0 and 1"
a4_within_subject_weeks,Online Appendix A.4 (p. 6),descriptive,NA,0,NA,==,TRUE,Two of our replications (Week 9 and Week 5) were within-subject experiments
a4_cawi_summary,Online Appendix A.4 (p. 6),pipeline,0.44,2,NA,==,TRUE,"The summary effect size for the experimental estimates from CAWI surveys is 0.44 (SE = 0.02, P < 0.01)"
a4_cawi_se,Online Appendix A.4 (p. 6),pipeline,0.02,2,NA,==,TRUE,"the experimental estimates from CAWI surveys is 0.44 (SE = 0.02, P < 0.01)"
a4_cawi_relative,Online Appendix A.4 (p. 6),pipeline,44,0,percent,approx,TRUE,approximately 44% the size of the summary effect sizes for the CAPI and PAPI surveys
a4_capi_summary,Online Appendix A.4 (p. 6),pipeline,1.00,2,NA,==,TRUE,"the CAPI (1.00, SE = 0.01, P < 0.01) surveys from the GSS"
a4_capi_se,Online Appendix A.4 (p. 6),pipeline,0.01,2,NA,==,TRUE,"the CAPI (1.00, SE = 0.01, P < 0.01) surveys from the GSS"
a4_papi_summary,Online Appendix A.4 (p. 6),pipeline,1.05,2,NA,==,TRUE,"and PAPI (1.05, SE = 0.01, P < 0.01) surveys from the GSS"
a4_papi_se,Online Appendix A.4 (p. 6),pipeline,0.01,2,NA,==,TRUE,"and PAPI (1.05, SE = 0.01, P < 0.01) surveys from the GSS"
a4_experimental_summary,Online Appendix A.4 (p. 6),pipeline,0.43,2,NA,==,TRUE,"our experimental estimates (summary effect size: 0.43, SE = 0.02, P < 0.01)"
a4_experimental_se,Online Appendix A.4 (p. 6),pipeline,0.02,2,NA,==,TRUE,"our experimental estimates (summary effect size: 0.43, SE = 0.02, P < 0.01)"
a4_huber_summary,Online Appendix A.4 (p. 6),pipeline,0.46,2,NA,==,TRUE,"are indistinguishable from the pre-COVID estimates (0.46, SE = 0.05, P < 0.01) from Huber and Paris (2013)"
a4_huber_se,Online Appendix A.4 (p. 6),pipeline,0.05,2,NA,==,TRUE,"the pre-COVID estimates (0.46, SE = 0.05, P < 0.01) from Huber and Paris (2013)"
a4_benchmark_summary,Online Appendix A.4 (p. 8),pipeline,0.70,2,NA,==,TRUE,"The summary effect size for these three estimates is 0.70 (SE = 0.04, P < 0.01)"
a4_benchmark_se,Online Appendix A.4 (p. 8),pipeline,0.04,2,NA,==,TRUE,"The summary effect size for these three estimates is 0.70 (SE = 0.04, P < 0.01)"
a4_benchmark_relative,Online Appendix A.4 (p. 8),pipeline,61,0,percent,approx,TRUE,our COVID-era replication estimates are approximately 61% the size of this pre-COVID benchmark
a4_benchmark_year,Online Appendix A.4 (p. 8),definitional,1986,0,NA,==,FALSE,we benchmark against the original 1986 estimate and the two replications on online samples
a4_all_distinguishable,Online Appendix A.4 (p. 6),descriptive,NA,0,NA,==,TRUE,All replication estimates are statistically distinguishable from zero and are in the expected direction
a4_footnote_3_cawi_q,Online Appendix A.4 footnote 3 (p. 8),pipeline,12.72,2,NA,==,TRUE,"CAWI chi-squared: 12.72, P = 0.31"
a4_footnote_3_cawi_p,Online Appendix A.4 footnote 3 (p. 8),pipeline,0.31,2,NA,==,TRUE,"CAWI chi-squared: 12.72, P = 0.31"
a4_footnote_3_capi_q,Online Appendix A.4 footnote 3 (p. 8),pipeline,17.21,2,NA,==,TRUE,"CAPI chi-squared: 17.21, P = 0.03"
a4_footnote_3_capi_p,Online Appendix A.4 footnote 3 (p. 8),pipeline,0.03,2,NA,==,TRUE,"CAPI chi-squared: 17.21, P = 0.03"
a4_footnote_3_papi_q,Online Appendix A.4 footnote 3 (p. 8),pipeline,85.19,2,NA,==,TRUE,"PAPI chi-squared: 85.19, P < 0.01"
a4_footnote_3_papi_p,Online Appendix A.4 footnote 3 (p. 8),descriptive,NA,0,NA,==,TRUE,"PAPI chi-squared: 85.19, P < 0.01"
a4_gss_wording_year,Online Appendix A.4 figure note (p. 9),definitional,2002,0,NA,==,FALSE,"Starting in 2002, the GSS replaced assistance to the poor with assistance for the poor"
a4_anes_coding,Online Appendix A.4 figure note (p. 9),definitional,NA,0,NA,==,FALSE,"The other replications use the ANES question wording, coded 1, 0 and -1"
a4_week_13_direct,Online Appendix A.4 figure note (p. 9),descriptive,NA,0,NA,==,TRUE,Week 13 is a direct replication of Huber and Paris (2013) using the GSS question wordings
a5_stimulus_values,Online Appendix A.5 (p. 10),transcribed,NA,0,NA,==,FALSE,"The Druckman (2001) party-endorsement wording: 200 saved, 400 die, 1/3 and 2/3 probabilities"
a5_table_reference,Online Appendix A.5 (p. 11),descriptive,NA,0,NA,==,TRUE,cross-reference: Table A.5 provides a summary of differences between the original study and the replications by treatment arm
a5_program_a_significant,Online Appendix A.5 (p. 10),descriptive,NA,0,NA,==,TRUE,All estimates are statistically distinguishable from zero and in the expected direction when Program A is used to describe the risk-averse alternative
a5_partisan_attenuation,Online Appendix A.5 (pp. 10-11),descriptive,NA,0,NA,==,TRUE,"among Democrats, preference reversal effects are indistinguishable from zero when Program A is replaced with Republicans' Program; among Republicans, when replaced with Democrats' Program"
a5_all_expected_direction,Online Appendix A.5 (p. 11),descriptive,NA,0,NA,==,TRUE,"Although the replications estimates are, on average, smaller than those from the original study, all replication estimates are in the expected direction"
a5_table_note_threshold,Online Appendix Table 1 note (p. 12),definitional,1,0,NA,==,FALSE,Relative size is the summary effect size divided by the original effect size: values less than 1 indicate summary effect sizes smaller than original effect sizes
a5_table_note_alpha,Online Appendix Table 1 note (p. 12),definitional,0.05,2,NA,==,FALSE,P < 0.05*
a6_survey_year,Online Appendix A.6 (p. 13),transcribed,1998,0,NA,==,FALSE,respondents from a nationally representative telephone survey fielded in 1998
a6_gilens_effect,Online Appendix A.6 (p. 13),transcribed,16.6,1,percentage points,==,FALSE,The original study reported that respondents in the treatment condition were 16.6 percentage points less likely to support cuts for foreign aid
a6_scale_points,Online Appendix A.6 (p. 13),definitional,3,0,NA,==,FALSE,support for foreign aid was measured on a 3-point scale
a6_original_estimate,Online Appendix A.6 (p. 13),pipeline,0.21,2,NA,==,TRUE,"The estimated treatment effect in the original study is an increase in support for foreign aid of 0.21 (SE = 0.06, P =< 0.01)"
a6_original_se,Online Appendix A.6 (p. 13),pipeline,0.06,2,NA,==,TRUE,"an increase in support for foreign aid of 0.21 (SE = 0.06, P =< 0.01)"
a6_replication_estimate,Online Appendix A.6 (p. 13),pipeline,0.05,2,NA,==,TRUE,"The estimated treatment effect in the replication study is a decrease in support for foreign aid by 0.05 (SE = 0.06, P = 0.40)"
a6_replication_se,Online Appendix A.6 (p. 13),pipeline,0.06,2,NA,==,TRUE,"a decrease in support for foreign aid by 0.05 (SE = 0.06, P = 0.40)"
a6_replication_p,Online Appendix A.6 (p. 13),pipeline,0.40,2,NA,==,TRUE,"a decrease in support for foreign aid by 0.05 (SE = 0.06, P = 0.40)"
a6_difference,Online Appendix A.6 (p. 13),pipeline,0.26,2,NA,==,TRUE,"The estimate from the original study is therefore 0.26 units larger, in the opposite direction, than the replication study (SE = 0.09, P < 0.01)"
a6_difference_se,Online Appendix A.6 (p. 13),pipeline,0.09,2,NA,==,TRUE,"0.26 units larger, in the opposite direction, than the replication study (SE = 0.09, P < 0.01)"
a6_only_failure,Online Appendix A.6 (p. 13),descriptive,NA,0,NA,==,TRUE,This is the only experimental result among our set that we classify as a replication failure
a7_knobe_help,Online Appendix A.7 (p. 14),transcribed,23,0,percent,==,FALSE,"In the Help condition, 23% of subjects agreed with the statement"
a7_knobe_harm,Online Appendix A.7 (p. 14),transcribed,82,0,percent,==,FALSE,whereas 82% of those in the Harm condition agreed
a7_knobe_effect,Online Appendix A.7 (p. 14),transcribed,59,0,percentage points,==,FALSE,this estimated treatment effect of 59 percentage points
a7_ml_effect,Online Appendix A.7 (p. 14),pipeline,64,0,percentage points,==,TRUE,"the replication study from Klein et al. (2018), which found an estimated treatment effect of 64 percentage points"
a7_c5_c8_reference,Online Appendix A.7 (p. 15),descriptive,NA,0,NA,==,TRUE,cross-reference: See Figures C.5-C.8 for full text of each condition
a7_direct_effect,Online Appendix A.7 (p. 15),pipeline,0.39,2,NA,==,TRUE,"The estimated treatment effect is 0.39 (SE = 0.04, P < 0.01) in the direct replication"
a7_direct_se,Online Appendix A.7 (p. 15),pipeline,0.04,2,NA,==,TRUE,"The estimated treatment effect is 0.39 (SE = 0.04, P < 0.01) in the direct replication"
a7_covid_effect,Online Appendix A.7 (p. 15),pipeline,0.38,2,NA,==,TRUE,"and 0.38 in the COVID-specific replication (SE = 0.04, P < 0.01)"
a7_covid_se,Online Appendix A.7 (p. 15),pipeline,0.04,2,NA,==,TRUE,"and 0.38 in the COVID-specific replication (SE = 0.04, P < 0.01)"
a7_covid_vs_direct_diff,Online Appendix A.7 (p. 15),pipeline,0.01,2,NA,approx,TRUE,The estimated treatment effect for the COVID-specific replication is about 0.01 points smaller than the direct replication
a7_covid_vs_direct_se,Online Appendix A.7 (p. 15),pipeline,0.04,2,NA,==,TRUE,"about 0.01 points smaller than the direct replication (SE = 0.04, P = 0.46)"
a7_covid_vs_direct_p,Online Appendix A.7 (p. 15),pipeline,0.46,2,NA,==,TRUE,"about 0.01 points smaller than the direct replication (SE = 0.04, P = 0.46)"
a7_relative_precovid,Online Appendix A.7 (p. 15),pipeline,60,0,percent,approx,TRUE,The direct replication is approximately 60% the size of the pre-COVID benchmark
a7_difference_precovid,Online Appendix A.7 (p. 15),pipeline,0.25,2,NA,==,TRUE,"approximately 60% the size of the pre-COVID benchmark (difference of 0.25 points, SE = 0.04, P < 0.01)"
a7_difference_precovid_se,Online Appendix A.7 (p. 15),pipeline,0.04,2,NA,==,TRUE,"(difference of 0.25 points, SE = 0.04, P < 0.01)"
a7_all_distinguishable,Online Appendix A.7 (p. 15),descriptive,NA,0,NA,==,TRUE,all estimates are in the expected direction and statistically distinguishable from zero
a8_stimulus_values,Online Appendix A.8 (p. 17),transcribed,NA,0,NA,==,FALSE,"The Press, Sagan and Valentino (2013) scenario as quoted: 1,000 civilian deaths, the 90/90, 90/70 and 90/45 labels, 100 conventional cruise missiles, 2 nuclear cruise missiles and the $100 raffle"
a8_prospective_arms,Online Appendix A.8 (p. 17),structural,3,0,NA,==,FALSE,subjects were assigned to one of three treatment arms that varied only in the likely success of the conventional strike
a8_9090_success,Online Appendix A.8 (p. 17),pipeline,90,0,percent,==,TRUE,a 90/90 condition in which the nuclear and conventional strike both had a 90% chance of success. The condition label names the conventional strike's chance of success
a8_9070_success,Online Appendix A.8 (p. 17),pipeline,75,0,percent,==,TRUE,a 90/70 condition in which the conventional strike had a 75% chance of success. The condition label names the conventional strike's chance of success
a8_9045_success,Online Appendix A.8 (p. 17),pipeline,45,0,percent,==,TRUE,a 90/45 condition in which the conventional strike had a 45% chance of success. The condition label names the conventional strike's chance of success
a8_retrospective_arms,Online Appendix A.8 (p. 17),structural,2,0,NA,==,FALSE,subjects were assigned to one of two treatment arms that described the weapons used
a8_original_9070_prefer,Online Appendix A.8 (p. 18),pipeline,37,0,percentage points,==,TRUE,"In the original study, the 90/70 condition caused an increase in the proportion of subject that preferred the nuclear option by about 37 percentage points relative to the 90/90 condition"
a8_original_9045_prefer,Online Appendix A.8 (p. 18),pipeline,51,0,percentage points,==,TRUE,"The estimated effect of the 90/45 condition, relative to the 90/90 condition, was 51 percentage points"
a8_original_9070_approve,Online Appendix A.8 (p. 18),pipeline,17,0,percentage points,==,TRUE,the 90/70 condition caused an increase in the proportion of subjects that approved of the nuclear option by about 17 percentage points
a8_original_9045_approve,Online Appendix A.8 (p. 18),pipeline,27,0,percentage points,==,TRUE,and the 90/45 condition caused an increase of about 27 percentage points
a8_monotonic,Online Appendix A.8 (p. 18),descriptive,NA,0,NA,==,TRUE,estimated treatment effects increased monotonically with the relative effectiveness of nuclear weapons
a8_table_2_reference,Online Appendix A.8 (p. 19),descriptive,NA,0,NA,==,TRUE,cross-reference: Table 2 provides a summary of the differences in estimates from the prospective experiment
a8_approve_opposite_sign,Online Appendix A.8 (p. 19),descriptive,NA,0,NA,==,TRUE,Estimates for the Approve Nuclear Use outcome were of the opposite sign and not distinguishable from zero in 2/3 of our replications
a8_abp_retrospective_approve,Online Appendix A.8 (p. 19),pipeline,12,0,percentage points,==,TRUE,the nuclear strike caused a 12 percentage point reduction in the proportion of respondents who approved the strike
a8_abp_retrospective_ethical,Online Appendix A.8 (p. 19),pipeline,13,0,percentage points,==,TRUE,and a 13 percentage point reduction in the proportion who believed the strike was ethical
a8_table_3_reference,Online Appendix A.8 (p. 19),descriptive,NA,0,NA,==,TRUE,cross-reference: Table 3 provides a summary of the differences in estimates from the retrospective experiment
a8_prefer_smaller_significant,Online Appendix A.8 (p. 19),descriptive,NA,0,NA,==,TRUE,"our replication estimates for the Prefer Nuclear Use outcome in the prospective experiment are significantly smaller, but of the expected sign and statistically distinguishable from zero"
a8_table_note_threshold,"Online Appendix Tables 2 and 3 notes (pp. 20, 21)",definitional,1,0,NA,==,FALSE,values less than 1 indicate summary effect size is smaller than the ABP or original effect size
a8_table_note_alpha,"Online Appendix Tables 2 and 3 notes (pp. 20, 21)",definitional,0.05,2,NA,==,FALSE,P < 0.05*
a9_original_n,Online Appendix A.9 (p. 21),transcribed,1407,0,NA,==,FALSE,"1,407 U.S. respondents from a nationally representative online survey fielded by Knowledge Networks in 2012"
a9_original_year,Online Appendix A.9 (p. 21),transcribed,2012,0,NA,==,FALSE,fielded by Knowledge Networks in 2012
a9_attributes,Online Appendix A.9 (p. 22),definitional,9,0,NA,==,FALSE,immigrants' backgrounds varying along nine randomly assigned attributes
a9_country_levels,Online Appendix A.9 (p. 22),definitional,10,0,NA,==,TRUE,country was 10 levels
a9_gender_levels,Online Appendix A.9 (p. 22),definitional,2,0,NA,==,TRUE,and gender was 2
a9_profiles,Online Appendix A.9 (p. 22),transcribed,900000,0,NA,approx,FALSE,"for a total of approximately 900,000 unique immigrant profiles"
a9_pairs_per_subject,Online Appendix A.9 (p. 22),definitional,5,0,NA,==,FALSE,Each subject evaluated 5 pairs of immigrants
a9_original_obs,Online Appendix A.9 (p. 22),transcribed,14070,0,NA,==,FALSE,"for a total of 14,070 observations (1,407 respondents x 5 pairs x 2 immigrants per pair)"
a9_immigrants_per_pair,Online Appendix A.9 (p. 22),definitional,2,0,NA,==,FALSE,2 immigrants per pair
a9_replication_n,Online Appendix A.9 (p. 22),definitional,1328,0,NA,==,FALSE,"a direct replication of this conjoint experiment in May 2020 on a sample of 1,328 respondents. The conjoint respondent count is not in any output file"
a9_replication_obs,Online Appendix A.9 (p. 22),definitional,13280,0,NA,==,FALSE,"for a total of 13,280 observations. Same source as a9_replication_n"
a9_response_coding_high,Online Appendix A.9 (p. 22),definitional,1,0,NA,==,FALSE,"a regression of the binary response (1 if the immigrant profile is preferred, 0 otherwise)"
a9_response_coding_low,Online Appendix A.9 (p. 22),definitional,0,0,NA,==,FALSE,"(1 if the immigrant profile is preferred, 0 otherwise)"
a9_male_effect,Online Appendix A.9 (p. 22),pipeline,2,0,percentage points,==,TRUE,the negative point estimates for Male indicate that male immigrants are about 2 percentage points less likely to be selected than female immigrants
a9_total_amces,Online Appendix A.9 (p. 22),pipeline,81,0,NA,==,TRUE,"In total, there are 81 estimated AMCEs in Figure A.10"
a9_amces_original,Online Appendix A.9 (p. 22),pipeline,41,0,NA,==,TRUE,41 for the original study
a9_amces_replication,Online Appendix A.9 (p. 22),pipeline,41,0,NA,==,TRUE,and 41 for the replication
a9_opposite_sign_count,Online Appendix A.9 (p. 22),pipeline,1,0,NA,==,TRUE,Only one of 41 replication estimates is signed in the opposite direction when compared to the original study
a9_gardener_original,Online Appendix A.9 (p. 22),pipeline,0.02,2,NA,==,TRUE,the AMCE for Gardener is 0.02 points in the original study and approximately zero in the replication
a9_gardener_not_significant,Online Appendix A.9 (p. 22),descriptive,NA,0,NA,==,TRUE,but neither estimate is distinguishable from zero
a9_smaller_count,Online Appendix A.9 (p. 23),pipeline,27,0,NA,==,TRUE,The majority of the replication estimates (27 of 41) are smaller in magnitude than the original estimates
a9_footnote_4_fdr,Online Appendix A.9 footnote 4 (p. 23),pipeline,7,0,NA,==,TRUE,only 7 of 41 differences are statistically significant after correcting for multiple comparisons to control the false discovery rate
a10_original_n,Online Appendix A.10 (p. 25),transcribed,2742,0,NA,==,FALSE,"2,742 MTurk workers were exposed to two fake news stories"
a10_stories,Online Appendix A.10 (p. 25),definitional,6,0,NA,==,TRUE,randomly selected from a sample of six fake news stories
a10_arms,Online Appendix A.10 (p. 25),definitional,12,0,NA,==,FALSE,the experiment has 6 x 2 = 12 treatment arms
a10_scale_points,Online Appendix A.10 (p. 25),definitional,5,0,NA,==,FALSE,subjects were asked to indicate their agreement or disagreement on a 5-point scale
a10_original_low,Online Appendix A.10 (p. 25),pipeline,-0.24,2,NA,==,TRUE,average treatment effects ranging from -0.24 scale points on the low end
a10_original_high,Online Appendix A.10 (p. 25),pipeline,-0.95,2,NA,==,TRUE,to -0.95 scale points on the high end
a10_replication_n,Online Appendix A.10 (p. 25),definitional,1415,0,NA,==,TRUE,"a direct replication of this experiment on a sample of 1,415 respondents in April 2020"
a10_replication_low,Online Appendix A.10 (p. 25),pipeline,-0.04,2,NA,==,TRUE,"All replication estimates, ranging from -0.04 to -0.67"
a10_replication_high,Online Appendix A.10 (p. 25),pipeline,-0.67,2,NA,==,TRUE,"All replication estimates, ranging from -0.04 to -0.67"
a10_all_smaller,Online Appendix A.10 (p. 25),descriptive,NA,0,NA,==,TRUE,"All replication estimates are uniformly smaller then those in the original study, but all are correctly signed"
a10_footnote_5_significant,Online Appendix A.10 footnote 5 (p. 25),pipeline,2,0,NA,==,TRUE,only two of these differences (John Podesta and Trump stories) are statistically distinguishable from zero
a10_footnote_5_named,Online Appendix A.10 footnote 5 (p. 25),descriptive,NA,0,NA,==,TRUE,the two significantly different stories are the John Podesta and Trump stories
a11_original_n,Online Appendix A.11 (p. 26),transcribed,1020,0,NA,==,FALSE,"1,020 U.S. respondents from a nationally representative online survey fielded by Knowledge Networks in 2015"
a11_original_year,Online Appendix A.11 (p. 26),transcribed,2015,0,NA,==,FALSE,fielded by Knowledge Networks in 2015
a11_gini_start,Online Appendix A.11 (p. 26),transcribed,1968,0,NA,==,FALSE,"trends in U.S. income inequality, as measured by the Gini coefficient over the period 1968-2010"
a11_gini_end,Online Appendix A.11 (p. 26),transcribed,2010,0,NA,==,FALSE,over the period 1968-2010
a11_manip_coding,Online Appendix A.11 (p. 27),definitional,NA,0,NA,==,FALSE,"Responses to the first question are coded 1 if the subject answers correct and 0 otherwise; to the second, 1 if incorrect and 0 otherwise"
a11_trust_items,Online Appendix A.11 (p. 27),transcribed,6,0,NA,==,FALSE,an institutional trust scale (6-items)
a11_sj_items,Online Appendix A.11 (p. 27),transcribed,8,0,NA,==,FALSE,a system justification scale (8-items)
a11_esj_items,Online Appendix A.11 (p. 27),transcribed,15,0,NA,==,FALSE,or an economic system justification scale (15-items)
a11_sj_n,Online Appendix A.11 (p. 27),transcribed,339,0,NA,==,FALSE,"In total, 339 subjects (169 in control, 170 in treatment) completed the system justification scale"
a11_sj_control,Online Appendix A.11 (p. 27),transcribed,169,0,NA,==,FALSE,"339 subjects (169 in control, 170 in treatment)"
a11_sj_treatment,Online Appendix A.11 (p. 27),transcribed,170,0,NA,==,FALSE,"339 subjects (169 in control, 170 in treatment)"
a11_trust_n,Online Appendix A.11 (p. 27),transcribed,338,0,NA,==,FALSE,"338 completed the institutional trust scale (169 in treatment, 169 in control)"
a11_esj_n,Online Appendix A.11 (p. 27),transcribed,336,0,NA,==,FALSE,336 completed the economic system justification scale (167 in treatment and 169 in control)
a11_esj_treatment,Online Appendix A.11 (p. 27),transcribed,167,0,NA,==,FALSE,336 completed the economic system justification scale (167 in treatment and 169 in control)
a11_replication_n,Online Appendix A.11 (p. 27),definitional,804,0,NA,==,FALSE,"In our replication, 804 subjects were presented with all three system justification scales. The Trump and White replication respondent count is not in any output file"
a11_expected_direction,Online Appendix A.11 (p. 28),descriptive,NA,0,NA,==,TRUE,All replication estimates are in the expected direction when compared to the original study
a11_all_smaller,Online Appendix A.11 (p. 28),pipeline,5,0,NA,==,TRUE,all 5 replication estimates are smaller in magnitude than those in the original study
a11_none_significant,Online Appendix A.11 (p. 28),descriptive,NA,0,NA,==,TRUE,none of these differences are statistically distinguishable from zero
a12_original_total_n,Online Appendix A.12 (p. 28),transcribed,3837,0,NA,==,FALSE,"a total of 3,837 U.S. respondents were exposed to information about corruption"
a12_exp1_n,Online Appendix A.12 (p. 28),transcribed,624,0,NA,==,FALSE,Experiment 1 (624 MTurk workers in 2014)
a12_exp2_n,Online Appendix A.12 (p. 29),transcribed,1324,0,NA,==,FALSE,"Experiment 2 (nationally representative sample of 1,324 U.S. adults in 2014)"
a12_exp3_n,Online Appendix A.12 (p. 29),transcribed,1870,0,NA,==,FALSE,"Experiment 3 (1,870 MTurk workers in 2017)"
a12_scale_items_trust,Online Appendix A.12 (p. 29),transcribed,4,0,NA,==,FALSE,subjects' trust in government was measured using a 4-item scale
a12_scale_items_redistribution,Online Appendix A.12 (p. 29),transcribed,4,0,NA,==,FALSE,support for redistribution was measured using a 4-item scale
a12_replication_n,Online Appendix A.12 (p. 29),definitional,1424,0,NA,==,TRUE,"a direct replication of Experiment 3 on a sample of 1,424 respondents in May 2020"
a12_coding_corrupt,Online Appendix A.12 (p. 29),definitional,0,0,NA,==,FALSE,treatment was coded 0 if a subject was assigned to the Corrupt arm
a12_coding_control,Online Appendix A.12 (p. 29),definitional,0.5,1,NA,==,FALSE,0.5 if assigned Control
a12_coding_honest,Online Appendix A.12 (p. 29),definitional,1,0,NA,==,FALSE,and 1 if assigned Honest
a12_original_trust_significant,Online Appendix A.12 (p. 29),descriptive,NA,0,NA,==,TRUE,The author found significant effects on subjects' trust in government in all three experiments
a12_original_redistribution_null,Online Appendix A.12 (p. 29),descriptive,NA,0,NA,==,TRUE,but support for redistribution was indistinguishable from zero
a12_replication_trust_significant,Online Appendix A.12 (p. 29),descriptive,NA,0,NA,==,TRUE,"The estimated treatment effect on trust in government in the replication is statistically distinguishable from zero, and in the expected direction"
a12_replication_smaller,Online Appendix A.12 (p. 30),descriptive,NA,0,NA,==,TRUE,this estimate is significantly smaller in magnitude than all of the estimates in the original study
a12_replication_redistribution_null,Online Appendix A.12 (p. 30),descriptive,NA,0,NA,==,TRUE,The estimated treatment effects on support for redistribution are indistinguishable from zero in the replication
b_surveys,Online Appendix B (p. 31),pipeline,13,0,NA,==,TRUE,These estimates are presented below for the pooled sample of respondents across all 13 surveys that we conducted between March and July 2020
corrigendum_scope,Corrigendum (p. 306),descriptive,NA,0,NA,==,TRUE,Correcting these mistakes affects Figures 2-3 and the first paragraph on p. 6 in the published article
corrigendum_conclusions_unchanged,Corrigendum (p. 306),descriptive,NA,0,NA,==,TRUE,"All point estimates, standard errors, and substantive conclusions are unchanged"
corrigendum_correctly_signed,Corrigendum (p. 306),pipeline,24,0,NA,==,TRUE,"Of the 24 correctly signed estimates, 11 were significantly smaller in replication"
corrigendum_sig_smaller_of_24,Corrigendum (p. 306),pipeline,11,0,NA,==,TRUE,"Of the 24 correctly signed estimates, 11 were significantly smaller in replication"
corrigendum_incorrectly_signed,Corrigendum (p. 309),pipeline,4,0,NA,==,TRUE,"Of the four incorrectly signed estimates, three were significantly different"
corrigendum_sig_among_incorrect,Corrigendum (p. 309),pipeline,3,0,NA,==,TRUE,"Of the four incorrectly signed estimates, three were significantly different"
corrigendum_atomic_sig_count,Corrigendum (p. 309),pipeline,2,0,NA,==,TRUE,the foreign aid misperceptions study and two of six estimates from the atomic aversion study
corrigendum_atomic_estimate_count,Corrigendum (p. 309),pipeline,6,0,NA,==,TRUE,two of six estimates from the atomic aversion study
corrigendum_conjoint_pairs,Corrigendum (p. 309),pipeline,41,0,NA,==,TRUE,Figure 3 plots the analogous information for the 41 conjoint estimates and their 41 replications
corrigendum_conjoint_smaller,Corrigendum (p. 309),pipeline,35,0,NA,==,TRUE,"Of these, 35 of 41 were smaller in replication (11 statistically significant differences)"
corrigendum_conjoint_sig_among_smaller,Corrigendum (p. 309),pipeline,11,0,NA,==,TRUE,35 of 41 were smaller in replication (11 statistically significant differences)
corrigendum_conjoint_larger,Corrigendum (p. 309),pipeline,6,0,NA,==,TRUE,and 6 of 41 were larger in replication (1 of 6 significant differences)
corrigendum_conjoint_sig_among_larger,Corrigendum (p. 309),pipeline,1,0,NA,==,TRUE,6 of 41 were larger in replication (1 of 6 significant differences)
corrigendum_figure_1_caption_pairs,Corrigendum Figure 1 caption (p. 307),pipeline,28,0,NA,==,TRUE,Comparison of 28 summary effect sizes across 11 studies (conjoint excluded)
corrigendum_figure_1_caption_studies,Corrigendum Figure 1 caption (p. 307),pipeline,11,0,NA,==,TRUE,Comparison of 28 summary effect sizes across 11 studies (conjoint excluded)
corrigendum_figure_1a_note_sig,Corrigendum Figure 1a note (p. 307),pipeline,13,0,NA,==,TRUE,Thirteen of 28 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05. The note reprinted with the article's original panel
corrigendum_figure_1b_note_sig,Corrigendum Figure 1b note (p. 307),pipeline,14,0,NA,==,TRUE,14 of 28 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05
corrigendum_figure_1b_note_fdr,Corrigendum Figure 1b note (p. 307),pipeline,13,0,NA,==,TRUE,and 13 of these (denoted by square shaped points) remained statistically significant after adjusting for multiple comparisons to control the false discovery rate
corrigendum_figure_1_ci_level,Corrigendum Figure 1 notes (p. 307),definitional,95,0,percent,==,FALSE,Estimated summary effect sizes and 95% confidence intervals
corrigendum_figure_1_alpha,Corrigendum Figure 1 notes (p. 307),definitional,0.05,2,NA,==,FALSE,significantly different from their pre-COVID benchmark at p < 0.05
corrigendum_figure_2_caption_pairs,Corrigendum Figure 2 caption (p. 308),pipeline,41,0,NA,==,TRUE,Comparison of 41 summary effect sizes in conjoint experiments
corrigendum_figure_2a_note_sig,Corrigendum Figure 2a note (p. 308),pipeline,7,0,NA,==,TRUE,7 of 41 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05. The note reprinted with the article's original panel
corrigendum_figure_2b_note_sig,Corrigendum Figure 2b note (p. 308),pipeline,12,0,NA,==,TRUE,12 of 41 replication estimates were significantly different from their pre-COVID benchmark at p < 0.05
corrigendum_figure_2b_note_fdr,Corrigendum Figure 2b note (p. 308),pipeline,7,0,NA,==,TRUE,and 7 of these (denoted by square shaped points) remained statistically significant after adjusting for multiple comparisons
corrigendum_figure_2_ci_level,Corrigendum Figure 2 notes (p. 308),definitional,95,0,percent,==,FALSE,Estimated summary effect sizes and 95% confidence intervals
